"","X","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng"
"1",1,3111250000,1.350188e+18,1610744808,"ASICSTennis","We asked Novak to tell us what keeps him moving. #SoundMindSoundBody @Djokernole https://t.co/eKRFLNoK4n","Sprinklr",80,NA,NA,NA,FALSE,FALSE,259,40,NA,NA,"SoundMindSoundBody",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1350187628814098432/pu/img/CEB7ZLCnv7p0CHlX.jpg","https://t.co/eKRFLNoK4n","https://twitter.com/ASICSTennis/status/1350187701740445702/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1350187628814098432/pu/img/CEB7ZLCnv7p0CHlX.jpg","https://t.co/eKRFLNoK4n","https://twitter.com/ASICSTennis/status/1350187701740445702/video/1",NA,"259925559","DjokerNole","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ASICSTennis/status/1350187701740445702","ASICS Tennis","","ASICS Tennis is serving up a modern spin on a classic sport, leaving the premier tennis player with the advantage set after set. #IMoveMe","https://t.co/z4Z30jAzMY",FALSE,7860,312,89,3316,3373,1427487590,TRUE,"https://t.co/z4Z30jAzMY","http://asics.com/tennis",NA,"https://pbs.twimg.com/profile_banners/3111250452/1580665200","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1217672249664294912/FmVS7lsO_normal.jpg",NA,NA
"2",2,3111250000,1.350535e+18,1610827627,"ASICSTennis","We asked Iga to tell us what keeps her moving. #SoundMindSoundBody @iga_swiatek https://t.co/VsBx8Tl59e","Sprinklr",79,NA,NA,NA,FALSE,FALSE,15,3,NA,NA,"SoundMindSoundBody",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1350534970251636771/pu/img/OvOqJ9ImD1CV31a0.jpg","https://t.co/VsBx8Tl59e","https://twitter.com/ASICSTennis/status/1350535072236122118/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1350534970251636771/pu/img/OvOqJ9ImD1CV31a0.jpg","https://t.co/VsBx8Tl59e","https://twitter.com/ASICSTennis/status/1350535072236122118/video/1",NA,"1087289365544534016","iga_swiatek","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ASICSTennis/status/1350535072236122118","ASICS Tennis","","ASICS Tennis is serving up a modern spin on a classic sport, leaving the premier tennis player with the advantage set after set. #IMoveMe","https://t.co/z4Z30jAzMY",FALSE,7860,312,89,3316,3373,1427487590,TRUE,"https://t.co/z4Z30jAzMY","http://asics.com/tennis",NA,"https://pbs.twimg.com/profile_banners/3111250452/1580665200","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1217672249664294912/FmVS7lsO_normal.jpg",NA,NA
"3",3,3111250000,1.349854e+18,1610665250,"ASICSTennis","We believe in the power of sport - that it can transform us individually and as a community that it can make us happier, that it can change our lives. This idea is in our DNA, and our belief in it is stronger than ever. Join us in taking the next step. #SoundMindSoundBody https://t.co/uPUbWnrKe3","Sprinklr",272,NA,NA,NA,FALSE,FALSE,16,3,NA,NA,"SoundMindSoundBody",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1349853977240887301/pu/img/VReXqqk0GpLdfJFf.jpg","https://t.co/uPUbWnrKe3","https://twitter.com/ASICSTennis/status/1349854015287390211/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1349853977240887301/pu/img/VReXqqk0GpLdfJFf.jpg","https://t.co/uPUbWnrKe3","https://twitter.com/ASICSTennis/status/1349854015287390211/video/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ASICSTennis/status/1349854015287390211","ASICS Tennis","","ASICS Tennis is serving up a modern spin on a classic sport, leaving the premier tennis player with the advantage set after set. #IMoveMe","https://t.co/z4Z30jAzMY",FALSE,7860,312,89,3316,3373,1427487590,TRUE,"https://t.co/z4Z30jAzMY","http://asics.com/tennis",NA,"https://pbs.twimg.com/profile_banners/3111250452/1580665200","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1217672249664294912/FmVS7lsO_normal.jpg",NA,NA
"4",4,3111250000,1.350931e+18,1610922129,"ASICSTennis","#SunriseMind 🌅

Let’s spread some positivity 💓💓 

My lovely friends @asicseurope will be donating to mental health charity @mindcharity for every photo shared using #SunriseMind across all social media platforms. Join me by sharing your fav sunrise photos!#SoundMindSoundBody https://t.co/BAiOnxKvEE","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,"SunriseMind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""508603109"", ""21861760"")","c(""harriet_dart"", ""ASICSeurope"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.350769e+18,"#SunriseMind 🌅

Let’s spread some positivity 💓💓 

My lovely friends @asicseurope will be donating to mental health charity @mindcharity for every photo shared using #SunriseMind across all social media platforms. Join me by sharing your fav sunrise photos!#SoundMindSoundBody https://t.co/BAiOnxKvEE",1610883326,"Twitter for iPhone",28,2,508603100,"harriet_dart","Harriet Dart",8073,83,663,"London ","🇬🇧 British Tennis Player    📩 josh@77group.com",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ASICSTennis/status/1350931442893791234","ASICS Tennis","","ASICS Tennis is serving up a modern spin on a classic sport, leaving the premier tennis player with the advantage set after set. #IMoveMe","https://t.co/z4Z30jAzMY",FALSE,7860,312,89,3316,3373,1427487590,TRUE,"https://t.co/z4Z30jAzMY","http://asics.com/tennis",NA,"https://pbs.twimg.com/profile_banners/3111250452/1580665200","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1217672249664294912/FmVS7lsO_normal.jpg",NA,NA
"5",5,21861760,1.35122e+18,1610991004,"ASICSeurope","Sunrise is a symbol of hope – so let's spread some positivity. 

Move at sunrise and share your #SunriseMind selfie. We will make a donation to @MindCharity to encourage more people to move for their wellbeing.

💡 Learn more: https://t.co/vdJYOhY2RV 

#SoundMindSoundBody https://t.co/0nT0gJB0hD","Sprinklr",271,NA,NA,NA,FALSE,FALSE,4,1,NA,NA,"c(""SunriseMind"", ""SoundMindSoundBody"")",NA,"asics.tv/3oXqvqf","https://t.co/vdJYOhY2RV","https://asics.tv/3oXqvqf","http://pbs.twimg.com/media/EsB_uBHXAAEv0Z3.jpg","https://t.co/0nT0gJB0hD","https://twitter.com/ASICSeurope/status/1351220325997023235/photo/1","photo","c(""http://pbs.twimg.com/media/EsB_uBHXAAEv0Z3.jpg"", ""http://pbs.twimg.com/media/EsB_uWYXIAct7uA.jpg"")","c(""https://t.co/0nT0gJB0hD"", ""https://t.co/0nT0gJB0hD"")","c(""https://twitter.com/ASICSeurope/status/1351220325997023235/photo/1"", ""https://twitter.com/ASICSeurope/status/1351220325997023235/photo/1"")",NA,"27033505","MindCharity","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ASICSeurope/status/1351220325997023235","ASICS Europe","","A Sound Mind in a Sound Body. It’s what we stand for and what we believe in. And it’s never meant more than right now.","https://t.co/onrO5TTLIG",FALSE,31673,134,496,261,223,1235566503,TRUE,"https://t.co/onrO5TTLIG","http://www.asics.com",NA,"https://pbs.twimg.com/profile_banners/21861760/1594654464","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1123486666226831360/PnBx0BDy_normal.png",NA,NA
"6",6,21861760,1.34944e+18,1610566540,"ASICSeurope","Sunrise means hope. The start of a new day.

All movement, no matter how big or small, is good for your body and mind.

However you like to move, share your #SunriseMind selfie and we will make a donation to @MindCharity.

Learn more: https://t.co/T5iZ9Hy6HR

#SoundMindSoundBody https://t.co/mOyG6uu30c","Sprinklr",279,NA,NA,NA,FALSE,FALSE,37,21,NA,NA,"c(""SunriseMind"", ""SoundMindSoundBody"")",NA,"asics.tv/3i8827P","https://t.co/T5iZ9Hy6HR","https://asics.tv/3i8827P","http://pbs.twimg.com/media/EroshJSXAAg1haw.jpg","https://t.co/mOyG6uu30c","https://twitter.com/ASICSeurope/status/1349439993962487808/video/1","photo","http://pbs.twimg.com/media/EroshJSXAAg1haw.jpg","https://t.co/mOyG6uu30c","https://twitter.com/ASICSeurope/status/1349439993962487808/video/1",NA,"27033505","MindCharity","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ASICSeurope/status/1349439993962487808","ASICS Europe","","A Sound Mind in a Sound Body. It’s what we stand for and what we believe in. And it’s never meant more than right now.","https://t.co/onrO5TTLIG",FALSE,31673,134,496,261,223,1235566503,TRUE,"https://t.co/onrO5TTLIG","http://www.asics.com",NA,"https://pbs.twimg.com/profile_banners/21861760/1594654464","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1123486666226831360/PnBx0BDy_normal.png",NA,NA
"7",7,21861760,1.35008e+18,1610719222,"ASICSeurope","It's official! 🔊
The application to become an ASICS FrontRunner is open again.

If you’re ready to move minds with us, this is your chance to join this unique running community.

Apply now: https://t.co/Ayo9QeVvCd
Good luck! 🙌

#SunriseMind #SoundMindSoundBody https://t.co/XClA9xALwJ","Sprinklr",260,NA,NA,NA,FALSE,FALSE,5,1,NA,NA,"c(""SunriseMind"", ""SoundMindSoundBody"")",NA,"asics.tv/3ql9lD8","https://t.co/Ayo9QeVvCd","https://asics.tv/3ql9lD8","http://pbs.twimg.com/media/Erxy9AaXMAIxM7x.jpg","https://t.co/XClA9xALwJ","https://twitter.com/ASICSeurope/status/1350080386680946688/video/1","photo","http://pbs.twimg.com/media/Erxy9AaXMAIxM7x.jpg","https://t.co/XClA9xALwJ","https://twitter.com/ASICSeurope/status/1350080386680946688/video/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ASICSeurope/status/1350080386680946688","ASICS Europe","","A Sound Mind in a Sound Body. It’s what we stand for and what we believe in. And it’s never meant more than right now.","https://t.co/onrO5TTLIG",FALSE,31673,134,496,261,223,1235566503,TRUE,"https://t.co/onrO5TTLIG","http://www.asics.com",NA,"https://pbs.twimg.com/profile_banners/21861760/1594654464","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1123486666226831360/PnBx0BDy_normal.png",NA,NA
"8",8,7.303703e+17,1.349239e+18,1610518669,"ASICS_JP","私たちは、今、
どこへ向かえばいい？

今こそ、あなたの夜明けへ、
もう一度走り出す時。
躍動するカラダから
あふれる爽快感が、
ココロを、
晴れやかな場へと向かわせる。

ココロを連れ出そう。
朝日と共に。

https://t.co/OpR6Zd5z1e

#SoundMindSoundBody","Sprinklr",150,NA,NA,NA,FALSE,FALSE,135,17,NA,NA,"SoundMindSoundBody",NA,"asics.tv/3seafTE","https://t.co/OpR6Zd5z1e","http://asics.tv/3seafTE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ASICS_JP/status/1349239206397276162","ASICS Japan","","アシックスジャパンの公式アカウント。 製品情報や契約選手の活躍、キャンペーンやイベントなどさまざまな情報をご紹介。個別の質問には対応致しかねます。#SoundMindSoundBody
お問い合わせはこちら https://t.co/GazWXG1f82","https://t.co/z1TXPQ2zue",FALSE,109860,4,307,3746,2888,1462968828,TRUE,"https://t.co/z1TXPQ2zue","https://asics.tv/2MruOXJ",NA,"https://pbs.twimg.com/profile_banners/730370318561202177/1607064391",NA,"http://pbs.twimg.com/profile_images/1125539481560313856/RXjd60D8_normal.png",NA,NA
"9",9,1.204327e+18,1.351504e+18,1611058743,"Mickey78000721","#SunriseMind  #asicsfrontrunner2021
@ASICS_ZA 
#SoundMindSoundBody 
Move your body on a Sunrise https://t.co/zsbN4k6lLH","Twitter Web App",95,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"c(""SunriseMind"", ""asicsfrontrunner2021"", ""SoundMindSoundBody"")",NA,NA,NA,NA,"http://pbs.twimg.com/media/EsGB5J0XAAAJnxd.jpg","https://t.co/zsbN4k6lLH","https://twitter.com/Mickey78000721/status/1351504441078374400/photo/1","photo","c(""http://pbs.twimg.com/media/EsGB5J0XAAAJnxd.jpg"", ""http://pbs.twimg.com/media/EsGCDhFXMAEpuou.jpg"")","c(""https://t.co/zsbN4k6lLH"", ""https://t.co/zsbN4k6lLH"")","c(""https://twitter.com/Mickey78000721/status/1351504441078374400/photo/1"", ""https://twitter.com/Mickey78000721/status/1351504441078374400/photo/1"")",NA,"2805085262","ASICS_ZA","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/Mickey78000721/status/1351504441078374400","Mickey","Pretoria ","Youth in action/Philanthropist/Activist/Stereotype Breaker/Candidate Property Practitioner",NA,FALSE,14,46,0,96,36,1575968975,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1204327217620230145/1609587218",NA,"http://pbs.twimg.com/profile_images/1345332366483599360/u4pYQUV7_normal.jpg",NA,NA
"10",10,1.204327e+18,1.351218e+18,1610990472,"Mickey78000721","@ASICS_ZA 
#SunriseMind 
#ASICSFRONTRUNNER2021 
#MentalHealthMatters 
#SoundMindSoundBody https://t.co/hDn5MkzFBY","Twitter Web App",89,NA,2805085000,"ASICS_ZA",FALSE,FALSE,0,0,NA,NA,"c(""SunriseMind"", ""ASICSFRONTRUNNER2021"", ""MentalHealthMatters"", ""SoundMindSoundBody"")",NA,NA,NA,NA,"http://pbs.twimg.com/media/EsB9OQKXMAM5pv_.jpg","https://t.co/hDn5MkzFBY","https://twitter.com/Mickey78000721/status/1351218093280911361/photo/1","photo","http://pbs.twimg.com/media/EsB9OQKXMAM5pv_.jpg","https://t.co/hDn5MkzFBY","https://twitter.com/Mickey78000721/status/1351218093280911361/photo/1",NA,"2805085262","ASICS_ZA","und",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/Mickey78000721/status/1351218093280911361","Mickey","Pretoria ","Youth in action/Philanthropist/Activist/Stereotype Breaker/Candidate Property Practitioner",NA,FALSE,14,46,0,96,36,1575968975,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1204327217620230145/1609587218",NA,"http://pbs.twimg.com/profile_images/1345332366483599360/u4pYQUV7_normal.jpg",NA,NA
"11",11,2912048000,1.351466e+18,1611049626,"SaintsNashville","@SMSBFootball @elitefootballac @AllenTrieu @BuckFitz #soundmindsoundbody https://t.co/oSqCyhsPYp","Twitter for Android",117,NA,NA,NA,FALSE,TRUE,0,4,NA,NA,"soundmindsoundbody",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1351237903020646400/pu/img/rEQGef2XNVhUo2uy.jpg","https://t.co/oSqCyhsPYp","https://twitter.com/QuarterbackUniv/status/1351237970548977665/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1351237903020646400/pu/img/rEQGef2XNVhUo2uy.jpg","https://t.co/oSqCyhsPYp","https://twitter.com/QuarterbackUniv/status/1351237970548977665/video/1",NA,"c(""594397498"", ""2384578435"", ""734042419"", ""234223880"", ""167981098"")","c(""QuarterbackUniv"", ""SMSBFootball"", ""elitefootballac"", ""AllenTrieu"", ""BuckFitz"")","und",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.351238e+18,"@SMSBFootball @elitefootballac @AllenTrieu @BuckFitz #soundmindsoundbody https://t.co/oSqCyhsPYp",1610995211,"Twitter for iPhone",10,4,594397500,"QuarterbackUniv","Donovan Dooley",3250,3330,1987,"Michigan, USA","#QBU’n #WeTravelWeTrainWeDevelop Owner- Cell (313)384-5792",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/SaintsNashville/status/1351466201587843073","Lyfe Coach","Nashville, TN","REJOICE TODAY! 🙌 GRIND SMART.🧐
 WEALTH & HEALTH.👑
  SURVIVAL 🛫SURPLUS😬
   HARVEST SEASON👨‍🎓 #615STRONG💪",NA,FALSE,1250,1905,4,70517,199914,1417109336,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/2912048334/1576420039","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1323713642043498496/cUyqOQS-_normal.jpg",NA,NA
"12",12,2912048000,1.351021e+18,1610943443,"SaintsNashville","TOMORROW, MONDAY, JAN 18 ...

Group 1: OL, DL, RB, LB
👉 9:00-10:30am: Check-In and Biometric Measurements

Group 2: QB, WR, DB
👉 11am-12:30pm: Check-In and Biometric Measurements

Click here for full schedule: https://t.co/AVtTmmcPTj

#NCEC
#TheMovement
#SoundMindSoundBody https://t.co/3nBotBo8pS","Twitter for Android",140,NA,NA,NA,FALSE,TRUE,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2384578435","SMSBFootball","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.350986e+18,"TOMORROW, MONDAY, JAN 18 ...

Group 1: OL, DL, RB, LB
👉 9:00-10:30am: Check-In and Biometric Measurements

Group 2: QB, WR, DB
👉 11am-12:30pm: Check-In and Biometric Measurements

Click here for full schedule: https://t.co/AVtTmmcPTj

#NCEC
#TheMovement
#SoundMindSoundBody https://t.co/3nBotBo8pS",1610935245,"Twitter for iPhone",26,8,2384578000,"SMSBFootball","SoundMind SoundBody®",12184,5746,17958,"Detroit • DMV • Florida","SMSB® - successfully mentoring and encouraging student-athletes to devote an equal amount of energy into healthy living, academics, smart choices and athletics.",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/SaintsNashville/status/1351020838770905088","Lyfe Coach","Nashville, TN","REJOICE TODAY! 🙌 GRIND SMART.🧐
 WEALTH & HEALTH.👑
  SURVIVAL 🛫SURPLUS😬
   HARVEST SEASON👨‍🎓 #615STRONG💪",NA,FALSE,1250,1905,4,70517,199914,1417109336,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/2912048334/1576420039","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1323713642043498496/cUyqOQS-_normal.jpg",NA,NA
"13",13,2912048000,1.351317e+18,1611013946,"SaintsNashville","QBs and WRs warming up #soundmindsoundbody @elitefootballac @SMSBFootball @BuckFitz @AllenTrieu https://t.co/itCL3Eqy4W","Twitter for Android",140,NA,NA,NA,FALSE,TRUE,0,10,NA,NA,"soundmindsoundbody",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1351221519079366656/pu/img/SRH3tPp599J5Eyr-.jpg","https://t.co/itCL3Eqy4W","https://twitter.com/QuarterbackUniv/status/1351221682980216838/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1351221519079366656/pu/img/SRH3tPp599J5Eyr-.jpg","https://t.co/itCL3Eqy4W","https://twitter.com/QuarterbackUniv/status/1351221682980216838/video/1",NA,"c(""594397498"", ""734042419"", ""2384578435"", ""167981098"", ""234223880"")","c(""QuarterbackUniv"", ""elitefootballac"", ""SMSBFootball"", ""BuckFitz"", ""AllenTrieu"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.351222e+18,"QBs and WRs warming up #soundmindsoundbody @elitefootballac @SMSBFootball @BuckFitz @AllenTrieu https://t.co/itCL3Eqy4W",1610991328,"Twitter for iPhone",37,10,594397500,"QuarterbackUniv","Donovan Dooley",3250,3330,1987,"Michigan, USA","#QBU’n #WeTravelWeTrainWeDevelop Owner- Cell (313)384-5792",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/SaintsNashville/status/1351316552138821632","Lyfe Coach","Nashville, TN","REJOICE TODAY! 🙌 GRIND SMART.🧐
 WEALTH & HEALTH.👑
  SURVIVAL 🛫SURPLUS😬
   HARVEST SEASON👨‍🎓 #615STRONG💪",NA,FALSE,1250,1905,4,70517,199914,1417109336,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/2912048334/1576420039","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1323713642043498496/cUyqOQS-_normal.jpg",NA,NA
"14",14,1.290919e+18,1.35145e+18,1611045774,"LeeGeddes4","Sunrise is a symbol of hope – so let's spread some positivity. 

Move at sunrise and share your #SunriseMind selfie. We will make a donation to @MindCharity to encourage more people to move for their wellbeing.

💡 Learn more: https://t.co/jI3LsxvEHH 

#SoundMindSoundBody https://t.co/6NtZrdW7Dq","Twitter for Android",140,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,"SunriseMind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3651405317","ASICSUK","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35122e+18,"Sunrise is a symbol of hope – so let's spread some positivity. 

Move at sunrise and share your #SunriseMind selfie. We will make a donation to @MindCharity to encourage more people to move for their wellbeing.

💡 Learn more: https://t.co/jI3LsxvEHH 

#SoundMindSoundBody https://t.co/6NtZrdW7Dq",1610991004,"Sprinklr",6,2,3651405000,"ASICSUK","ASICS UK",13922,822,1630,"United Kingdom & Ireland","Our mission is to get every runner running in the right pair of shoes. Hit the link below to find yours https://t.co/Zovn42EPfH",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/LeeGeddes4/status/1351450047926444033","Lee Geddes","","",NA,FALSE,14,134,0,30,38,1596614174,FALSE,NA,NA,NA,NA,NA,"http://pbs.twimg.com/profile_images/1290919655910051845/BMudRgCK_normal.jpg",NA,NA
"15",15,37469790,1.351392e+18,1611032028,"CoachBlackwell_","QBs and WRs warming up #soundmindsoundbody @elitefootballac @SMSBFootball @BuckFitz @AllenTrieu https://t.co/itCL3Eqy4W","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,10,NA,NA,"soundmindsoundbody",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1351221519079366656/pu/img/SRH3tPp599J5Eyr-.jpg","https://t.co/itCL3Eqy4W","https://twitter.com/QuarterbackUniv/status/1351221682980216838/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1351221519079366656/pu/img/SRH3tPp599J5Eyr-.jpg","https://t.co/itCL3Eqy4W","https://twitter.com/QuarterbackUniv/status/1351221682980216838/video/1",NA,"c(""594397498"", ""734042419"", ""2384578435"", ""167981098"", ""234223880"")","c(""QuarterbackUniv"", ""elitefootballac"", ""SMSBFootball"", ""BuckFitz"", ""AllenTrieu"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.351222e+18,"QBs and WRs warming up #soundmindsoundbody @elitefootballac @SMSBFootball @BuckFitz @AllenTrieu https://t.co/itCL3Eqy4W",1610991328,"Twitter for iPhone",37,10,594397500,"QuarterbackUniv","Donovan Dooley",3250,3330,1987,"Michigan, USA","#QBU’n #WeTravelWeTrainWeDevelop Owner- Cell (313)384-5792",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/CoachBlackwell_/status/1351392390540570626","Curtis Blackwell II","Detroit, MI","Father. Innovator. Creator. Stimulator. Life Changer. I Am Curtis E. Blackwell II.","https://t.co/RVGMjXBm7T",FALSE,12487,5925,77,6170,2898,1241375335,FALSE,"https://t.co/RVGMjXBm7T","http://smsbacademy.com",NA,"https://pbs.twimg.com/profile_banners/37469788/1496457407","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/870836170627760128/vn-_dt-o_normal.jpg",NA,NA
